Date/Time,Temp_C,Rel Hum_%,Press_kPa,Temp_Change,Humidity_Change,Pressure_Change,Temp_Rolling_Mean,Humidity_Rolling_Mean,Pressure_Rolling_Mean,Temp_Rolling_Std,Humidity_Rolling_Std,Pressure_Rolling_Std,Anomaly_Score,ML_Anomaly
2012-03-19 11:00:00,17.8,67,101.75,2.200000000000001,-7.0,0.0,12.21,83.9,101.58599999999998,2.7040915500608462,7.823753006781091,0.1285128614422173,0.11095316267137467,0
2012-03-19 12:00:00,19.8,61,101.75,2.0,-6.0,0.0,13.13,81.3,101.619,3.533349056568696,10.53090689352082,0.1234188892459412,0.10687181655770794,0
2012-03-19 13:00:00,18.5,62,101.72,-1.3000000000000007,1.0,-0.0300000000000011,13.960000000000004,78.7,101.649,3.7375571344572975,11.82323512786972,0.1047165486253576,0.12018344012798698,0
2012-03-19 14:00:00,17.0,63,101.72,-1.5,1.0,0.0,14.540000000000004,76.4,101.672,3.711603427091761,12.465062285355042,0.0901603509826699,0.12266143745788222,0
2012-03-19 15:00:00,16.3,66,101.71,-0.6999999999999993,3.0,-0.0100000000000051,15.2,74.0,101.693,3.3216461782273896,11.850925889754212,0.0671730766202634,0.14685721887321818,0
2012-03-19 16:00:00,16.6,64,101.66,0.3000000000000007,-2.0,-0.0499999999999971,15.73,71.6,101.703,3.04121686171823,11.107554986484615,0.0505634914445883,0.14623803928217655,0
2012-03-19 17:00:00,15.9,64,101.66,-0.7000000000000011,0.0,0.0,16.330000000000002,68.9,101.71,2.252924025941828,8.93743686846394,0.0359010987197137,0.1669861748764836,0
2012-03-19 18:00:00,13.9,67,101.67,-2.0,3.0,0.0100000000000051,16.53,66.8,101.71,1.872639254575489,5.9029182989809845,0.0359010987197137,0.14420705088274333,0
2012-03-19 19:00:00,12.5,68,101.71,-1.4000000000000004,1.0,0.039999999999992,16.39,65.6,101.71,2.1262643297575377,3.74759181934802,0.0359010987197137,0.14816757348558934,0
2012-03-19 20:00:00,10.6,70,101.8,-1.9000000000000004,2.0,0.0900000000000034,15.89,65.2,101.715,2.8104764325247538,2.8596814119369,0.0445346307239913,0.11830986325508053,0
2012-03-19 21:00:00,9.5,69,101.8,-1.0999999999999996,-1.0,0.0,15.06,65.4,101.72,3.3563207368915458,3.0623157540948456,0.0512076383228748,0.14204366157200848,0
2012-03-19 22:00:00,8.8,66,101.83,-0.6999999999999993,-3.0,0.0300000000000011,13.960000000000004,65.9,101.728,3.431941465442204,2.643650674519753,0.0616080802811787,0.14146225032800314,0
2012-03-19 23:00:00,7.2,69,101.86,-1.6000000000000003,3.0,0.0300000000000011,12.830000000000002,66.6,101.742,3.6258485596860175,2.412928142780527,0.0742069179189528,0.12490480392910025,0
2012-03-20 00:00:00,7.1,65,101.85,-0.1000000000000005,-4.0,-0.0100000000000051,11.84,66.8,101.755,3.7113040535339055,2.1499353995463077,0.0810006858703208,0.13364509119389179,0
2012-03-20 01:00:00,6.1,68,101.85,-1.0,3.0,0.0,10.82,67.0,101.769,3.750792508849816,2.160246899469328,0.0843866761488383,0.12643998392199574,0
2012-03-20 02:00:00,5.7,69,101.85,-0.3999999999999994,1.0,0.0,9.73,67.5,101.78799999999998,3.45673256124906,1.9578900207452037,0.0782872204718527,0.14506390668782881,0
2012-03-20 03:00:00,5.2,70,101.86,-0.5,1.0,0.0100000000000051,8.66,68.1,101.808,2.9541684297126025,1.6633299933167685,0.0666333249980866,0.1480751517568515,0
2012-03-20 04:00:00,5.2,68,101.88,0.0,-2.0,0.019999999999996,7.790000000000001,68.2,101.829,2.4830313015433334,1.6193277068656444,0.0490917508373994,0.1553929765669047,0
2012-03-20 05:00:00,5.0,69,101.92,-0.2000000000000001,1.0,0.0400000000000062,7.040000000000001,68.3,101.85,1.9850552749089887,1.6363916944846462,0.035590260843788,0.15595713429711994,0
2012-03-20 06:00:00,3.2,76,101.97,-1.7999999999999998,7.0,0.0499999999999971,6.300000000000001,68.9,101.867,1.887385022252164,2.9230881691192896,0.0476211904305697,0.12315570762949613,0
2012-03-20 07:00:00,5.5,67,102.0,2.3,-9.0,0.0300000000000011,5.9,68.7,101.887,1.5224249662224298,2.9832867780353705,0.0573585216007958,0.11179579234258324,0
2012-03-20 08:00:00,8.0,60,102.08,2.5,-7.0,0.0799999999999983,5.82,68.1,101.912,1.3660974424329373,4.012480529547836,0.0798331593608844,0.09898663322942425,0
2012-03-20 09:00:00,10.6,53,102.09,2.6,-7.0,0.0100000000000051,6.160000000000001,66.5,101.935,2.016156960379938,6.20483682299543,0.094897605637565,0.11205330844231254,0
2012-03-20 10:00:00,12.6,50,102.07,2.0,-3.0,-0.0200000000000102,6.710000000000001,65.0,101.957,2.8703271203431404,8.124038404635936,0.0984377976194526,0.11887026803694306,0
2012-03-20 11:00:00,14.9,48,102.02,2.3000000000000007,-2.0,-0.0499999999999971,7.590000000000001,63.0,101.974,3.8457624587184833,9.62635271879572,0.0924000962008786,0.09399167728637664,0
2012-03-20 12:00:00,16.5,52,101.98,1.5999999999999996,4.0,-0.039999999999992,8.67,61.3,101.987,4.681654503366134,9.944847912361386,0.0815202769603886,0.08581940821395267,0
2012-03-20 13:00:00,20.0,55,101.93,3.5,3.0,-0.0499999999999971,10.15,59.8,101.994,5.692929337735004,9.61249187255824,0.0718331399852246,0.051309820777589166,0
2012-03-20 14:00:00,21.5,54,101.83,1.5,-1.0,-0.1000000000000085,11.78,58.4,101.989,6.40690599622344,9.299940262651516,0.0817108723904437,0.05051452787886401,0
2012-03-20 15:00:00,22.5,52,101.78,1.0,-2.0,-0.0499999999999971,13.53,56.7,101.975,6.731030959502204,8.680117766738068,0.1038428299570332,0.06893085243229347,0
2012-03-20 16:00:00,23.3,49,101.73,0.8000000000000007,-3.0,-0.0499999999999971,15.539999999999996,54.0,101.951,6.290239352449987,5.696002496878064,0.1296533840675633,0.06642275516856944,0
2012-03-20 17:00:00,22.0,53,101.72,-1.3000000000000007,4.0,-0.0100000000000051,17.189999999999998,52.6,101.923,5.475287917340699,3.40587727318474,0.1469731645958016,0.06570943935433354,0
2012-03-20 18:00:00,19.7,60,101.74,-2.3000000000000007,7.0,0.019999999999996,18.36,52.6,101.889,4.446771612954394,3.40587727318474,0.1459413885404321,0.06348601524892322,0
2012-03-20 19:00:00,17.5,65,101.79,-2.1999999999999997,5.0,0.0500000000000113,19.05,53.8,101.859,3.554730807123142,5.202563470700122,0.1299957264264197,0.09770110265844922,0
2012-03-20 20:00:00,18.1,66,101.85,0.6000000000000014,1.0,0.059999999999988,19.6,55.4,101.837,2.788866755113445,6.257440016136998,0.1068799950112011,0.13822919969290576,0
2012-03-20 21:00:00,16.0,72,101.89,-2.1000000000000014,6.0,0.0400000000000062,19.71,57.8,101.824,2.5980548279218643,7.568942389058497,0.088468450121712,0.12147973185287841,0
2012-03-20 22:00:00,14.2,77,101.9,-1.8000000000000007,5.0,0.0100000000000051,19.48,60.3,101.816,2.986562498183285,9.357706271660003,0.0754541803587479,0.13097709113522088,0
2012-03-20 23:00:00,14.3,79,101.91,0.1000000000000014,2.0,0.0099999999999909,18.91,62.7,101.814,3.392622715376428,10.812030336620358,0.0722956891311312,0.14860042212168023,0
2012-03-21 00:00:00,14.0,82,101.9,-0.3000000000000007,3.0,-0.0099999999999909,18.16,65.5,101.821,3.580254491264759,11.881357947081064,0.0772370089777504,0.14487867167942692,0
2012-03-21 01:00:00,12.4,88,101.92,-1.5999999999999996,6.0,0.019999999999996,17.15,69.1,101.835,3.643944748940716,12.758004023618556,0.0815475321531148,0.1045394629079,0
2012-03-21 02:00:00,11.8,91,101.93,-0.5999999999999996,3.0,0.0100000000000051,16.000000000000004,73.3,101.855,3.2843061164675222,12.311241475443016,0.0773520092407566,0.12770603524944174,0
2012-03-21 03:00:00,11.4,90,101.93,-0.4000000000000003,-1.0,0.0,14.94,77.0,101.876,2.808795708721563,11.025223605694272,0.0639791632765432,0.13962711429485886,0
2012-03-21 04:00:00,10.6,90,101.95,-0.8000000000000007,0.0,0.019999999999996,14.03,80.0,101.897,2.558232897051188,9.91071249821251,0.0464399253539903,0.14146017816017925,0
2012-03-21 05:00:00,10.0,92,102.02,-0.5999999999999996,2.0,0.0699999999999931,13.28,82.7,101.92,2.527097588582917,9.006787563955658,0.0444722135493454,0.1225597001662132,0
2012-03-21 06:00:00,9.5,94,102.07,-0.5,2.0,0.0499999999999971,12.42,85.5,101.942,2.137911753713436,7.4572857737326865,0.0582713956906802,0.1267173336684705,0
2012-03-21 07:00:00,11.3,91,102.1,1.8000000000000007,-3.0,0.0300000000000011,11.95,87.4,101.963,1.7437188866199045,5.891613625409968,0.0733409087007893,0.12228743454494878,0
2012-03-21 08:00:00,13.8,86,102.15,2.5,-5.0,0.0500000000000113,11.91,88.3,101.988,1.6901347743759847,4.691600058734398,0.090160350981124,0.10684407972499926,0
2012-03-21 09:00:00,15.9,77,102.17,2.1,-9.0,0.019999999999996,12.07,88.1,102.014,1.9905610599358,5.152130088075212,0.1018931902648755,0.10033243532030406,0
2012-03-21 10:00:00,18.2,69,102.09,2.299999999999999,-8.0,-0.0799999999999983,12.49,86.8,102.033,2.743659356892917,7.814516406449715,0.0958065179881166,0.08616253352505332,0
2012-03-21 11:00:00,20.2,60,102.01,2.0,-9.0,-0.0799999999999983,13.27,84.0,102.042,3.668196650489997,11.489125293076247,0.0879140994892216,0.0701826348649513,0
2012-03-21 12:00:00,22.3,54,101.94,2.1000000000000014,-6.0,-0.0700000000000073,14.32,80.3,102.043,4.588100551063152,14.537690478354804,0.0865447860943189,0.04676530968840886,0
2012-03-21 13:00:00,23.8,48,101.85,1.5,-6.0,-0.0900000000000034,15.56,76.1,102.035,5.327329954531046,17.2398118061397,0.1006920497805401,0.019443288248043422,0
2012-03-21 14:00:00,24.7,45,101.77,0.8999999999999986,-3.0,-0.0799999999999983,16.97,71.6,102.017,5.720149570693967,18.992396139274074,0.1295333504894417,0.013932125144467844,0
2012-03-21 15:00:00,25.4,43,101.72,0.6999999999999993,-2.0,-0.0499999999999971,18.51,66.7,101.987,5.708171530553497,19.45964485230341,0.1599340141716042,0.02677547373238609,0
2012-03-21 16:00:00,25.5,40,101.69,0.1000000000000014,-3.0,-0.0300000000000011,20.11,61.3,101.949,5.1134789201350825,18.51155795112279,0.1816865432556385,0.0327514404567083,0
2012-03-21 17:00:00,25.2,40,101.68,-0.3000000000000007,0.0,-0.0099999999999909,21.5,56.2,101.907,4.272652051777059,16.314955647435156,0.1911979776746653,0.07138031418655388,0
2012-03-21 18:00:00,20.7,49,101.67,-4.5,9.0,-0.0100000000000051,22.19,52.5,101.859,3.3481172155239776,12.572014777097314,0.1835120341201606,0.059249207143554306,0
2012-03-21 19:00:00,17.2,59,101.67,-3.5,10.0,0.0,22.32,50.7,101.809,3.09221244059604,9.615381196580447,0.1553097263902115,0.07651689238545206,0
2012-03-21 20:00:00,18.4,54,101.7,1.1999999999999993,-5.0,0.0300000000000011,22.34,49.2,101.77,3.063113884050968,7.345444544447428,0.1223837316725523,0.1290728226064884,0
2012-03-21 21:00:00,16.4,65,101.68,-2.0,11.0,-0.019999999999996,21.96,49.7,101.737,3.5544025908409607,8.273787255879414,0.0909273214063004,0.10518764560019778,0
2012-03-21 22:00:00,18.0,62,101.66,1.6000000000000014,-3.0,-0.0200000000000102,21.53,50.5,101.709,3.762697023265102,9.082951062292322,0.0589632654034325,0.12192379573296253,0
2012-03-21 23:00:00,16.5,63,101.66,-1.5,1.0,0.0,20.8,52.0,101.69,3.975480404233385,9.831920802501626,0.0336650164669127,0.11481873863055264,0
2012-03-22 00:00:00,17.0,60,101.63,0.5,-3.0,-0.0300000000000011,20.03,53.5,101.67600000000002,3.880735898139725,9.789450103725502,0.0245854518941542,0.12335973385915544,0
2012-03-22 01:00:00,15.5,64,101.62,-1.5,4.0,-0.0099999999999909,19.04,55.6,101.666,3.612078502899734,9.535897091167232,0.0250333111487476,0.1300303131588511,0
2012-03-22 02:00:00,15.0,66,101.59,-0.5,2.0,-0.0300000000000011,17.990000000000002,58.2,101.656,2.999796289379847,8.270429251254066,0.0330655913865868,0.1563753272873178,0
2012-03-22 03:00:00,11.0,78,101.56,-4.0,12.0,-0.0300000000000011,16.57,62.0,101.644,2.5320391431061267,7.688375063113846,0.0435124503303854,0.08294360323584854,0
2012-03-22 04:00:00,13.2,73,101.54,2.1999999999999997,-5.0,-0.019999999999996,15.82,64.4,101.631,2.269997552617252,6.883151732874849,0.0532186266513289,0.14723780942550568,0
2012-03-22 05:00:00,12.8,75,101.59,-0.3999999999999986,2.0,0.0499999999999971,15.38,66.0,101.623,2.395736954583078,7.333333333333373,0.0527151675452782,0.16586152247296415,0
2012-03-22 06:00:00,13.7,73,101.57,0.8999999999999986,-2.0,-0.0200000000000102,14.91,67.9,101.61,2.189596614295154,6.261877602693303,0.0473755680165743,0.16972224264399438,0
2012-03-22 07:00:00,14.2,73,101.55,0.5,0.0,-0.019999999999996,14.69,68.7,101.597,2.133046855764863,6.360468186820576,0.0437289632015386,0.1748513988660489,0
2012-03-22 08:00:00,15.4,70,101.55,1.200000000000001,-3.0,0.0,14.429999999999998,69.5,101.586,1.8202869126717185,5.911382616989502,0.0397771570463594,0.16590509580331414,0
2012-03-22 09:00:00,17.3,64,101.53,1.9000000000000004,-6.0,-0.019999999999996,14.51,69.6,101.573,1.9353150762715443,5.796550698475881,0.0336815148846298,0.1414841407087457,0
2012-03-22 10:00:00,19.6,59,101.57,2.3000000000000007,-5.0,0.039999999999992,14.77,69.5,101.567,2.4207666370616128,5.986094998689425,0.0271006355078338,0.12086400074540932,0
2012-03-22 11:00:00,20.4,58,101.52,0.7999999999999972,-1.0,-0.0499999999999971,15.26,68.9,101.557,3.009318859808554,6.83861584435533,0.0235937845026758,0.1408044814917398,0
2012-03-22 12:00:00,23.0,50,101.5,2.6000000000000014,-8.0,-0.019999999999996,16.06,67.3,101.548,3.872179977451616,9.09273214043934,0.0265832027258903,0.08830415890630422,0
2012-03-22 13:00:00,23.3,49,101.43,0.3000000000000007,-1.0,-0.0699999999999931,17.29,64.4,101.535,4.03634873507115,9.890511727015063,0.0452769256963123,0.1211181587812612,0
2012-03-22 14:00:00,22.8,53,101.4,-0.5,4.0,-0.0300000000000011,18.25,62.4,101.521,4.096678871693155,9.979979959899715,0.0620841722580305,0.12600530961629308,0
2012-03-22 15:00:00,21.4,58,101.38,-1.400000000000002,5.0,-0.0200000000000102,19.11,60.7,101.5,3.709881699221891,8.994442728707522,0.0710242525126563,0.13520699675108955,0
2012-03-22 16:00:00,22.2,53,101.33,0.8000000000000007,-5.0,-0.0499999999999971,19.96,58.7,101.476,3.281666243439844,8.138386408455464,0.0840898989871404,0.14289141675871458,0
2012-03-22 17:00:00,20.0,61,101.39,-2.1999999999999997,8.0,0.0600000000000022,20.54,57.5,101.46,2.5902380842950614,6.519202405202578,0.0836660026568073,0.12042478750754759,0
2012-03-22 18:00:00,18.2,65,101.48,-1.8000000000000007,4.0,0.0900000000000034,20.82,57.0,101.453,2.0724649842905234,5.57773351022708,0.0780384520641869,0.13235002829071313,0
2012-03-22 19:00:00,16.7,62,101.52,-1.5,-3.0,0.039999999999992,20.76,56.8,101.452,2.1909916577759154,5.329165037789594,0.0769992784996328,0.1427634946482782,0
2012-03-22 20:00:00,15.1,65,101.58,-1.5999999999999996,3.0,0.0600000000000022,20.31,57.4,101.453,2.825852870275392,5.910442735813655,0.0787471339902954,0.13493704115264987,0
2012-03-22 21:00:00,12.1,73,101.59,-3.0,8.0,0.0100000000000051,19.48,58.9,101.46,3.835158985549842,7.70930174097062,0.0879393730583888,0.0967846006092134,0
2012-03-22 22:00:00,11.0,75,101.61,-1.0999999999999996,2.0,0.019999999999996,18.28,61.4,101.471,4.440920825434413,8.514040691051964,0.0996047745425476,0.12874691811680827,0
2012-03-22 23:00:00,11.3,76,101.62,0.3000000000000007,1.0,0.0100000000000051,17.08,64.1,101.49,4.5535822284340535,8.42549042423579,0.1086278049145159,0.13144314495518267,0
2012-03-23 00:00:00,10.4,80,101.67,-0.9000000000000004,4.0,0.0499999999999971,15.84,66.8,101.517,4.511023535000977,8.791409948858568,0.1170042734284753,0.11201133001572633,0
2012-03-23 01:00:00,10.3,83,101.7,-0.0999999999999996,3.0,0.0300000000000011,14.73,69.3,101.549,4.353810591500976,9.53414914924247,0.1191124585351095,0.1175716324498155,0
2012-03-23 02:00:00,8.9,85,101.71,-1.4000000000000004,2.0,0.0099999999999909,13.4,72.5,101.58700000000002,3.81663027639122,8.797095480264513,0.1006699778728256,0.1290542534142909,0
2012-03-23 03:00:00,8.8,85,101.72,-0.0999999999999996,0.0,0.0100000000000051,12.28,74.9,101.62,3.26863886044321,8.58228148894904,0.0811035004067233,0.1551320224736379,0
2012-03-23 04:00:00,9.2,82,101.76,0.3999999999999986,-3.0,0.0400000000000062,11.38,76.6,101.648,2.635147054720005,8.071899129421626,0.0755424825319565,0.1551342715213146,0
2012-03-23 05:00:00,8.0,82,101.85,-1.1999999999999993,0.0,0.0899999999999892,10.510000000000002,78.6,101.681,2.056129049127561,6.3456021516219385,0.0849117188637601,0.14901897764587052,0
2012-03-23 06:00:00,6.6,77,101.9,-1.4000000000000004,-5.0,0.0500000000000113,9.66,79.8,101.713,1.6681326885671406,4.289522117905732,0.1013300438080993,0.13922865779185356,0
2012-03-23 07:00:00,8.4,69,101.93,1.8000000000000007,-8.0,0.0300000000000011,9.29,79.4,101.747,1.464733574560243,5.10337578906814,0.1119573331443357,0.12445591930839456,0
2012-03-23 08:00:00,11.3,52,101.93,2.9000000000000004,-17.0,0.0,9.32,77.1,101.779,1.506135599620441,10.07141168522742,0.1141587588516296,0.08639064504461841,0
2012-03-23 09:00:00,12.8,49,101.94,1.5,-3.0,0.0099999999999909,9.47,74.4,101.811,1.7757940321005758,13.451146171733289,0.1093871818626535,0.12904686989029607,0
2012-03-23 10:00:00,14.5,37,101.93,1.6999999999999993,-12.0,-0.0099999999999909,9.88,70.1,101.837,2.383647997875806,17.672640499433676,0.1028537256941465,0.05568050257371682,0
2012-03-23 11:00:00,14.9,29,101.87,0.4000000000000003,-8.0,-0.0600000000000022,10.34,64.7,101.854,2.8682941116821783,21.19250391582417,0.0910677403562766,0.049462998438882244,0
2012-03-23 12:00:00,16.2,28,101.81,1.299999999999999,-1.0,-0.0600000000000022,11.07,59.0,101.864,3.349643430443102,22.73519053997324,0.0780598061334391,0.05168449638321293,0
2012-03-23 13:00:00,16.8,27,101.71,0.6000000000000014,-1.0,-0.1000000000000085,11.87,53.2,101.863,3.6857232065844343,22.763518571999736,0.0801457006556868,0.0362948810362943,0
2012-03-23 14:00:00,16.6,19,101.66,-0.1999999999999993,-8.0,-0.0499999999999971,12.61,46.9,101.853,3.830129095590429,22.62471608170534,0.0985506074181561,0.033770960835500796,0
2012-03-23 15:00:00,16.4,20,101.63,-0.2000000000000028,1.0,-0.0300000000000011,13.45,40.7,101.831,3.622230743002851,20.314472126485978,0.1212389742994006,0.05716362345217407,0
2012-03-23 16:00:00,15.5,18,101.6,-0.8999999999999986,-2.0,-0.0300000000000011,14.34,34.8,101.801,2.737476534653251,16.877335229367276,0.1381987296945694,0.07357556685079325,0
2012-03-23 17:00:00,14.7,25,101.62,-0.8000000000000007,7.0,0.0200000000000102,14.97,30.4,101.77,1.7739159443945334,12.001851708983963,0.1407914138807766,0.08498034717168995,0
2012-03-23 18:00:00,13.4,26,101.64,-1.299999999999999,1.0,0.019999999999996,15.179999999999998,27.8,101.741,1.3693469652029302,9.319036669336644,0.133869754281756,0.08324264590739511,0
2012-03-23 19:00:00,11.8,29,101.68,-1.5999999999999996,3.0,0.0400000000000062,15.080000000000002,25.8,101.715,1.582403235587999,5.71158666416072,0.1148186976659242,0.07700339014135943,0
2012-03-23 20:00:00,10.9,30,101.72,-0.9000000000000004,1.0,0.039999999999992,14.72,25.1,101.694,2.064945519862299,4.483302354291564,0.0869482604793261,0.09354554541761378,0
2012-03-23 21:00:00,10.8,26,101.7,-0.0999999999999996,-4.0,-0.019999999999996,14.31,24.8,101.677,2.4043710196222614,4.289522117905007,0.061653151675354,0.09572812533389063,0
2012-03-23 22:00:00,10.6,24,101.73,-0.200000000000001,-2.0,0.0300000000000011,13.75,24.4,101.669,2.5622255950636763,4.141926551201961,0.0455704582714029,0.08446423853523582,0
2012-03-23 23:00:00,9.9,26,101.78,-0.6999999999999993,2.0,0.0499999999999971,13.06,24.3,101.67600000000002,2.5786301272832377,4.08384350554401,0.0566078125777545,0.08633549149414665,0
2012-03-24 00:00:00,8.4,28,101.8,-1.5,2.0,0.019999999999996,12.24,25.2,101.69,2.6310960960531493,3.76533899905096,0.0683130051092006,0.07755647129297671,0
2012-03-24 01:00:00,7.3,29,101.85,-1.1000000000000003,1.0,0.0499999999999971,11.33,26.1,101.712,2.6059973565262324,3.446415206816233,0.0810760959451039,0.07703100127910922,0
2012-03-24 02:00:00,6.2,29,101.86,-1.0999999999999996,0.0,0.0100000000000051,10.4,27.2,101.738,2.6119384032212056,2.0439612955666004,0.0828385310261435,0.08132651066833829,0
2012-03-24 03:00:00,5.3,34,101.86,-0.9000000000000004,5.0,0.0,9.46,28.1,101.762,2.5837956575548984,2.8067379246688478,0.0795543140830137,0.09101426871499085,0
2012-03-24 04:00:00,4.4,37,101.88,-0.8999999999999995,3.0,0.019999999999996,8.56,29.2,101.786,2.6260236099470964,3.8528488738128783,0.0747142705414061,0.1027470981360265,0
2012-03-24 05:00:00,3.6,41,101.89,-0.8000000000000003,4.0,0.0100000000000051,7.74,30.4,101.807,2.777768888874596,5.358275012642404,0.0710320741345255,0.1102848192944253,0
2012-03-24 06:00:00,3.2,41,101.93,-0.3999999999999999,0.0,0.0400000000000062,6.970000000000001,31.5,101.828,2.870172275123659,6.31136540958692,0.0734544454463956,0.1072752958846479,0
2012-03-24 07:00:00,3.1,40,101.97,-0.1,-1.0,0.039999999999992,6.200000000000001,32.9,101.855,2.7592269448765885,6.505553183413329,0.0707499509244902,0.1118954229220745,0
2012-03-24 08:00:00,2.7,40,101.98,-0.3999999999999999,0.0,0.0100000000000051,5.41,34.5,101.88,2.475861241848698,6.023103666530655,0.0656590520138314,0.12675405775406756,0
2012-03-24 09:00:00,3.0,34,101.94,0.2999999999999998,-6.0,-0.0400000000000062,4.720000000000001,35.3,101.896,2.001554951087263,5.250396810400522,0.0575808610198517,0.10791441978399519,0
2012-03-24 10:00:00,3.7,37,101.89,0.7000000000000002,3.0,-0.0499999999999971,4.25,36.2,101.905,1.5400216448694468,4.589843860815316,0.0469633426810799,0.11085520196877485,0
2012-03-24 11:00:00,3.7,33,101.86,0.0,-4.0,-0.0300000000000011,3.890000000000001,36.6,101.906,1.1080012033686653,4.033195589934125,0.0457529598338459,0.11003611031352134,0
2012-03-24 12:00:00,4.8,33,101.8,1.0999999999999996,0.0,-0.0600000000000022,3.75,37.0,101.9,0.8396427811871836,3.333333333332949,0.0553774924215201,0.09742043341361678,0
2012-03-24 13:00:00,4.7,31,101.74,-0.0999999999999996,-2.0,-0.0600000000000022,3.69,36.7,101.888,0.7309810759062675,3.743141876967599,0.0746547609571664,0.10897431413566483,0
2012-03-24 14:00:00,6.1,34,101.68,1.3999999999999997,3.0,-0.059999999999988,3.86,36.4,101.868,1.0447753612883968,3.835506630304333,0.0996438100894479,0.10444797071395656,0
2012-03-24 15:00:00,5.8,32,101.61,-0.2999999999999998,-2.0,-0.0700000000000073,4.08,35.5,101.84,1.2035133752660083,3.6893239368627455,0.1280624847497262,0.11157178506859677,0
2012-03-24 16:00:00,6.1,32,101.53,0.2999999999999998,0.0,-0.0799999999999983,4.369999999999999,34.6,101.8,1.3123769783614228,3.2727833889685334,0.1562049935191024,0.10893357667767001,0
2012-03-24 17:00:00,6.1,30,101.47,0.0,-2.0,-0.0600000000000022,4.67,33.6,101.75,1.3325414315008672,2.951459149490008,0.1746743000886225,0.10672917391891246,0
2012-03-24 18:00:00,6.1,31,101.46,0.0,1.0,-0.0100000000000051,5.01,32.7,101.698,1.201341842367077,2.00277585143925,0.1759924240804439,0.106647409015598,0
2012-03-24 19:00:00,6.2,34,101.38,0.1000000000000005,3.0,-0.0799999999999983,5.33,32.7,101.642,1.0187683195352006,2.00277585143925,0.1794931134561923,0.10112883408224199,0
2012-03-24 20:00:00,6.3,37,101.35,0.0999999999999996,3.0,-0.0300000000000011,5.59,32.7,101.588,0.8786985325529962,2.00277585143925,0.1778138852233929,0.11176032868265817,0
2012-03-24 21:00:00,6.6,34,101.28,0.2999999999999998,-3.0,-0.0699999999999931,5.880000000000001,32.8,101.53,0.6285786435369703,2.043961295566745,0.1737814719712774,0.09848486544869106,0
2012-03-24 22:00:00,6.6,35,101.22,0.0,1.0,-0.0600000000000022,6.06,33.0,101.472,0.535827501263952,2.160246899468621,0.1704112672347362,0.10638011340324299,0
2012-03-24 23:00:00,6.5,37,101.15,-0.0999999999999996,2.0,-0.0699999999999931,6.239999999999999,33.6,101.413,0.2590581230356684,2.366431913239246,0.1694468123713657,0.10613765707104894,0
2012-03-25 00:00:00,5.8,43,101.05,-0.7000000000000002,6.0,-0.1000000000000085,6.21,34.5,101.35,0.2923088169113243,3.807886552931587,0.1761312641834655,0.0892079041426459,0
2012-03-25 01:00:00,5.9,41,101.03,0.1000000000000005,-2.0,-0.019999999999996,6.22,35.4,101.292,0.2780887148608992,4.195235392680277,0.1764967736583313,0.11967825122011866,0
2012-03-25 02:00:00,5.9,45,100.91,0.0,4.0,-0.1200000000000045,6.2,36.7,101.23,0.2943920288770073,4.967673276069499,0.1918332609344333,0.0856657492854126,0
2012-03-25 03:00:00,5.8,49,100.84,-0.1000000000000005,4.0,-0.0699999999999931,6.17,38.6,101.167,0.3198958163730632,5.699902533279518,0.2070990101395665,0.10717444610649673,0
2012-03-25 04:00:00,5.3,50,100.79,-0.5,1.0,-0.0499999999999971,6.09,40.5,101.1,0.422821212544305,6.041522986797076,0.2101322335016608,0.12034626821308664,0
2012-03-25 05:00:00,4.5,59,100.73,-0.7999999999999998,9.0,-0.0600000000000022,5.92,43.0,101.035,0.652856969191482,7.930251502246726,0.2143854265382854,0.10116399441366397,0
2012-03-25 06:00:00,3.8,71,100.76,-0.7000000000000002,12.0,0.0300000000000011,5.67,46.4,100.976,0.9165757530672444,11.539304812489933,0.1986733779650644,0.10792310937458544,0
2012-03-25 07:00:00,2.5,89,100.76,-1.2999999999999998,18.0,0.0,5.26,51.9,100.924,1.2937456387472266,16.855266239368575,0.1771502814652032,0.06935283022128907,0
2012-03-25 08:00:00,3.0,90,100.74,0.5,1.0,-0.0200000000000102,4.9,57.4,100.876,1.377598554651348,19.494728632233965,0.1511584893080927,0.11078986255058587,0
2012-03-25 09:00:00,3.1,92,100.71,0.1,2.0,-0.0300000000000011,4.5600000000000005,62.9,100.832,1.3582668695394904,20.813724104809054,0.1241683445119038,0.10645409944551587,0
2012-03-25 10:00:00,3.9,92,100.66,0.7999999999999998,0.0,-0.0499999999999971,4.369999999999999,67.8,100.793,1.297047930237375,21.368720650104933,0.1083256407575013,0.10233631225765394,0
2012-03-25 11:00:00,5.2,89,100.58,1.3000000000000005,-3.0,-0.0799999999999983,4.3,72.6,100.748,1.222020185321446,20.028868054774204,0.0910189235574547,0.08033250433275341,0
2012-03-25 12:00:00,5.9,86,100.54,0.7000000000000002,-3.0,-0.039999999999992,4.3,76.7,100.711,1.222020185321446,17.826634255767075,0.0930292666078068,0.11400564926324647,0
2012-03-25 13:00:00,6.6,83,100.47,0.6999999999999993,-3.0,-0.0700000000000073,4.38,80.1,100.674,1.3505554412906289,14.96996993984956,0.1083410253733482,0.12382424801558223,0
